Claim_ID,Customer_ID,Vehicle_ID,Claim_Amount,Claim_Date,Claim_Type
18236,800672,1800672,10000.0,2025-10-14,1
18237,887463,1887463,10000.0,2025-09-14,1
18238,564493,1564493,10000.0,2025-12-14,1
18239,679802,1679802,10000.0,2025-06-07,1
18240,644726,1644726,10000.0,2025-04-07,1
18241,929773,1929773,10000.0,2025-10-14,1
18242,946141,1946141,10000.0,2025-05-21,1
18243,178958,1178958,10000.0,2025-07-07,1
18244,595373,1595373,10000.0,2025-08-07,1
18245,805033,1805033,10000.0,2025-09-14,1
18246,58499,1058499,10000.0,2025-11-14,1
18247,141812,1141812,10000.0,2025-10-21,1
18248,700113,1700113,10000.0,2025-11-28,1
18249,428562,1428562,10000.0,2025-12-14,1
18250,198403,1198403,10000.0,2025-12-28,1
18251,365370,1365370,10000.0,2025-03-07,1
18252,373983,1373983,10000.0,2025-11-14,1
18253,26774,1026774,10000.0,2025-05-14,1
18254,807166,1807166,10000.0,2025-07-21,1
18255,814206,1814206,10000.0,2025-08-14,1
18256,511718,1511718,10000.0,2025-09-14,1
18257,279547,1279547,10000.0,2025-04-14,1
18258,390309,1390309,10000.0,2025-05-28,1
18259,45433,1045433,10000.0,2025-09-28,1
18260,994890,1994890,10000.0,2025-08-28,1
18261,638671,1638671,10000.0,2025-04-07,1
18262,645078,1645078,10000.0,2025-06-07,1
18263,458462,1458462,10000.0,2025-08-21,1
18264,600542,1600542,10000.0,2025-02-06,1
18265,1045,1001045,10000.0,2025-04-14,1
18266,573369,1573369,10000.0,2025-11-21,1
18267,503941,1503941,10000.0,2025-07-07,1
18268,514193,1514193,10000.0,2025-10-14,1
18269,18915,1018915,10000.0,2025-04-07,1
18270,952671,1952671,10000.0,2025-04-14,1
18271,916344,1916344,10000.0,2025-12-14,1
18272,832855,1832855,10000.0,2025-01-27,1
18273,591664,1591664,10000.0,2025-10-14,1
18274,17392,1017392,10000.0,2025-10-28,1
18275,548266,1548266,10000.0,2025-06-21,1
18276,105421,1105421,10000.0,2025-01-06,1
18277,46150,1046150,10000.0,2025-01-13,1
18278,452048,1452048,10000.0,2025-08-21,1
18279,802538,1802538,10000.0,2025-09-21,1
18280,196862,1196862,10000.0,2025-04-28,1
18281,616413,1616413,10000.0,2025-04-21,1
18282,76068,1076068,10000.0,2025-01-27,1
18283,864415,1864415,10000.0,2025-11-28,1
18284,307953,1307953,10000.0,2025-11-14,1
18285,228716,1228716,10000.0,2025-08-21,1
18286,641689,1641689,10000.0,2025-02-27,1
18287,911089,1911089,10000.0,2025-03-07,1
18288,584061,1584061,10000.0,2025-12-14,1
18289,990019,1990019,10000.0,2025-12-07,1
18290,329749,1329749,10000.0,2025-11-28,1
18291,485288,1485288,10000.0,2025-03-21,1
18292,86049,1086049,10000.0,2025-01-13,1
18293,26675,1026675,10000.0,2025-07-28,1
18294,820503,1820503,10000.0,2025-03-21,1
18295,25879,1025879,10000.0,2025-08-21,1
18296,26231,1026231,10000.0,2025-11-07,1
18297,437079,1437079,10000.0,2025-09-07,1
18298,914480,1914480,10000.0,2025-09-07,1
18299,411964,1411964,10000.0,2025-06-07,1
18300,351072,1351072,10000.0,2025-04-28,1
18301,811580,1811580,10000.0,2025-08-14,1
18302,488633,1488633,10000.0,2025-07-14,1
18303,426095,1426095,10000.0,2025-01-20,1
18304,287315,1287315,10000.0,2025-02-20,1
18305,525507,1525507,10000.0,2025-03-07,1
18306,270717,1270717,10000.0,2025-08-28,1
18307,482472,1482472,10000.0,2025-06-14,1
18308,914482,1914482,10000.0,2025-12-28,1
18309,67656,1067656,10000.0,2025-09-28,1
18310,634995,1634995,10000.0,2025-03-21,1
18311,554155,1554155,10000.0,2025-03-07,1
18312,341139,1341139,10000.0,2025-03-28,1
18313,662450,1662450,10000.0,2025-02-20,1
18314,173188,1173188,10000.0,2025-12-14,1
18315,250490,1250490,10000.0,2025-07-21,1
18316,93928,1093928,10000.0,2025-10-14,1
18317,719619,1719619,10000.0,2025-01-13,1
18318,67282,1067282,10000.0,2025-12-14,1
18319,577272,1577272,10000.0,2025-07-07,1
18320,338788,1338788,10000.0,2025-05-14,1
18321,745922,1745922,10000.0,2025-02-13,1
18322,733368,1733368,10000.0,2025-12-28,1
18323,613121,1613121,10000.0,2025-08-14,1
18324,480503,1480503,10000.0,2025-04-07,1
18325,151055,1151055,10000.0,2025-04-14,1
18326,877386,1877386,10000.0,2025-10-21,1
18327,656638,1656638,10000.0,2025-04-28,1
18328,370255,1370255,10000.0,2025-05-14,1
18329,417414,1417414,10000.0,2025-06-14,1
18330,233568,1233568,10000.0,2025-04-14,1
18331,14650,1014650,10000.0,2025-02-27,1
18332,800951,1800951,10000.0,2025-11-28,1
18333,642230,1642230,10000.0,2025-01-06,1
18334,929257,1929257,10000.0,2025-12-07,1
18335,448013,1448013,10000.0,2025-06-28,1
18336,326857,1326857,10000.0,2025-08-21,1
18337,576347,1576347,10000.0,2025-10-14,1
18338,456296,1456296,10000.0,2025-09-21,1
18339,353789,1353789,10000.0,2025-04-28,1
18340,916881,1916881,10000.0,2025-08-14,1
18341,662774,1662774,10000.0,2025-04-28,1
18342,943175,1943175,10000.0,2025-11-21,1
18343,785773,1785773,10000.0,2025-06-21,1
18344,799558,1799558,10000.0,2025-08-21,1
18345,631206,1631206,10000.0,2025-12-28,1
18346,59333,1059333,10000.0,2025-12-07,1
18347,87799,1087799,10000.0,2025-05-07,1
18348,60816,1060816,10000.0,2025-03-21,1
18349,198437,1198437,10000.0,2025-02-27,1
18350,901494,1901494,10000.0,2025-12-28,1
18351,661761,1661761,10000.0,2025-05-14,1
18352,778604,1778604,10000.0,2025-07-28,1
18353,34270,1034270,10000.0,2025-04-07,1
18354,291271,1291271,10000.0,2025-02-27,1
18355,167773,1167773,10000.0,2025-04-21,1
18356,890789,1890789,10000.0,2025-05-28,1
18357,791196,1791196,10000.0,2025-11-28,1
18358,834032,1834032,10000.0,2025-12-14,1
18359,840784,1840784,10000.0,2025-02-06,1
18360,27481,1027481,10000.0,2025-02-06,1
18361,622360,1622360,10000.0,2025-08-21,1
18362,459810,1459810,10000.0,2025-02-06,1
18363,587946,1587946,10000.0,2025-12-28,1
18364,168239,1168239,10000.0,2025-11-14,1
18365,324503,1324503,10000.0,2025-02-13,1
18366,864305,1864305,10000.0,2025-06-21,1
18367,633021,1633021,10000.0,2025-07-28,1
18368,840483,1840483,10000.0,2025-02-27,1
18369,874584,1874584,10000.0,2025-02-20,1
18370,872524,1872524,10000.0,2025-02-27,1
18371,53343,1053343,10000.0,2025-02-27,1
18372,367648,1367648,10000.0,2025-11-21,1
18373,742023,1742023,10000.0,2025-12-07,1
18374,118134,1118134,10000.0,2025-12-14,1
18375,934375,1934375,10000.0,2025-08-14,1
18376,845083,1845083,10000.0,2025-01-27,1
18377,488864,1488864,10000.0,2025-01-20,1
18378,574124,1574124,10000.0,2025-10-21,1
18379,427896,1427896,10000.0,2025-04-21,1
18380,900796,1900796,10000.0,2025-01-13,1
18381,533819,1533819,10000.0,2025-09-07,1
18382,499439,1499439,10000.0,2025-09-21,1
18383,53552,1053552,10000.0,2025-03-28,1
18384,218566,1218566,10000.0,2025-11-07,1
18385,931014,1931014,10000.0,2025-11-07,1
18386,554144,1554144,10000.0,2025-08-21,1
18387,323241,1323241,10000.0,2025-11-21,1
18388,393758,1393758,10000.0,2025-02-13,1
18389,88164,1088164,10000.0,2025-07-28,1
18390,640336,1640336,10000.0,2025-08-28,1
18391,197810,1197810,10000.0,2025-10-28,1
18392,450665,1450665,10000.0,2025-07-07,1
18393,272466,1272466,10000.0,2025-09-07,1
18394,904840,1904840,10000.0,2025-04-28,1
18395,562024,1562024,10000.0,2025-04-07,1
18396,74920,1074920,10000.0,2025-11-28,1
18397,438640,1438640,10000.0,2025-09-21,1
18398,945984,1945984,10000.0,2025-12-21,1
18399,479724,1479724,10000.0,2025-06-28,1
18400,792822,1792822,10000.0,2025-11-14,1
18401,912236,1912236,10000.0,2025-04-07,1
18402,79635,1079635,10000.0,2025-07-07,1
18403,913718,1913718,10000.0,2025-11-21,1
18404,799154,1799154,10000.0,2025-10-14,1
18405,47805,1047805,10000.0,2025-08-21,1
18406,706227,1706227,10000.0,2025-04-21,1
18407,228321,1228321,10000.0,2025-12-07,1
18408,276634,1276634,10000.0,2025-03-28,1
18409,661793,1661793,10000.0,2025-01-27,1
18410,249666,1249666,10000.0,2025-11-28,1
18411,312562,1312562,10000.0,2025-11-28,1
18412,889783,1889783,10000.0,2025-08-21,1
18413,390363,1390363,10000.0,2025-07-07,1
18414,111327,1111327,10000.0,2025-01-27,1
18415,688357,1688357,10000.0,2025-12-14,1
18416,211624,1211624,10000.0,2025-03-14,1
18417,208153,1208153,10000.0,2025-07-14,1
18418,489720,1489720,10000.0,2025-05-07,1
18419,119776,1119776,10000.0,2025-02-27,1
18420,580953,1580953,10000.0,2025-01-13,1
18421,147214,1147214,10000.0,2025-11-28,1
18422,656613,1656613,10000.0,2025-04-07,1
18423,681954,1681954,10000.0,2025-01-27,1
18424,462867,1462867,10000.0,2025-08-28,1
18425,327013,1327013,10000.0,2025-11-21,1
18426,956263,1956263,10000.0,2025-05-28,1
18427,679392,1679392,10000.0,2025-03-14,1
18428,93060,1093060,10000.0,2025-06-07,1
18429,535073,1535073,10000.0,2025-12-07,1
18430,51416,1051416,10000.0,2025-08-28,1
18431,276641,1276641,10000.0,2025-01-13,1
18432,431878,1431878,10000.0,2025-06-21,1
18433,187430,1187430,10000.0,2025-12-07,1
18434,333892,1333892,10000.0,2025-08-07,1
18435,50013,1050013,10000.0,2025-04-14,1
18436,319160,1319160,10000.0,2025-09-14,1
18437,956651,1956651,10000.0,2025-06-07,1
18438,352971,1352971,10000.0,2025-10-14,1
18439,589379,1589379,10000.0,2025-10-07,1
18440,670123,1670123,10000.0,2025-12-14,1
18441,596983,1596983,10000.0,2025-06-07,1
18442,316585,1316585,10000.0,2025-11-14,1
18443,304984,1304984,10000.0,2025-09-21,1
18444,394982,1394982,10000.0,2025-07-07,1
18445,27116,1027116,10000.0,2025-12-21,1
18446,354921,1354921,10000.0,2025-12-07,1
18447,479155,1479155,10000.0,2025-04-21,1
18448,247102,1247102,10000.0,2025-08-21,1
18449,425656,1425656,10000.0,2025-06-14,1
18450,142025,1142025,10000.0,2025-01-20,1
18451,931037,1931037,10000.0,2025-02-27,1
18452,312716,1312716,10000.0,2025-08-07,1
18453,565042,1565042,10000.0,2025-07-14,1
18454,508478,1508478,10000.0,2025-11-28,1
18455,505395,1505395,10000.0,2025-06-07,1
18456,528322,1528322,10000.0,2025-08-07,1
18457,530217,1530217,10000.0,2025-10-28,1
18458,685227,1685227,10000.0,2025-06-14,1
18459,551190,1551190,10000.0,2025-07-14,1
18460,749249,1749249,10000.0,2025-02-27,1
18461,617617,1617617,10000.0,2025-08-28,1
18462,323537,1323537,10000.0,2025-09-07,1
18463,942816,1942816,10000.0,2025-04-14,1
18464,347459,1347459,10000.0,2025-10-28,1
18465,409529,1409529,10000.0,2025-07-28,1
18466,47488,1047488,10000.0,2025-06-07,1
18467,717694,1717694,10000.0,2025-12-28,1
18468,542900,1542900,10000.0,2025-08-28,1
18469,386516,1386516,10000.0,2025-05-28,1
18470,588074,1588074,10000.0,2025-10-28,1
18471,681590,1681590,10000.0,2025-02-20,1
18472,797099,1797099,10000.0,2025-06-14,1
18473,505931,1505931,10000.0,2025-06-14,1
18474,757910,1757910,10000.0,2025-06-21,1
18475,75603,1075603,10000.0,2025-03-14,1
18476,139251,1139251,10000.0,2025-10-07,1
18477,330513,1330513,10000.0,2025-05-14,1
18478,726592,1726592,10000.0,2025-09-28,1
18479,484647,1484647,10000.0,2025-09-21,1
18480,771072,1771072,10000.0,2025-05-28,1
18481,503315,1503315,10000.0,2025-02-13,1
18482,734168,1734168,10000.0,2025-12-14,1
18483,620503,1620503,10000.0,2025-03-21,1
18484,538709,1538709,10000.0,2025-03-21,1
18485,962912,1962912,10000.0,2025-09-28,1
18486,959819,1959819,10000.0,2025-06-28,1
18487,849657,1849657,10000.0,2025-03-14,1
18488,457171,1457171,10000.0,2025-04-07,1
18489,161778,1161778,10000.0,2025-02-20,1
18490,759857,1759857,10000.0,2025-04-28,1
18491,509399,1509399,10000.0,2025-12-14,1
18492,21259,1021259,10000.0,2025-03-14,1
18493,866760,1866760,10000.0,2025-01-13,1
18494,242708,1242708,10000.0,2025-08-14,1
18495,324708,1324708,10000.0,2025-01-13,1
18496,537838,1537838,10000.0,2025-06-28,1
18497,484753,1484753,10000.0,2025-01-20,1
18498,739219,1739219,10000.0,2025-01-20,1
18499,543581,1543581,10000.0,2025-05-21,1
18500,366710,1366710,10000.0,2025-11-14,1
18501,185474,1185474,10000.0,2025-07-21,1
18502,198429,1198429,10000.0,2025-01-27,1
18503,606166,1606166,10000.0,2025-03-28,1
18504,830633,1830633,10000.0,2025-07-07,1
18505,169824,1169824,10000.0,2025-08-07,1
18506,709490,1709490,10000.0,2025-07-28,1
18507,320357,1320357,10000.0,2025-04-07,1
18508,838499,1838499,10000.0,2025-09-14,1
18509,479473,1479473,10000.0,2025-04-07,1
18510,922929,1922929,10000.0,2025-03-21,1
18511,859205,1859205,10000.0,2025-01-06,1
18512,339498,1339498,10000.0,2025-10-14,1
18513,220491,1220491,10000.0,2025-07-21,1
18514,289775,1289775,10000.0,2025-08-28,1
18515,217217,1217217,10000.0,2025-03-28,1
18516,289670,1289670,10000.0,2025-09-28,1
18517,620184,1620184,10000.0,2025-09-21,1
18518,733522,1733522,10000.0,2025-12-28,1
18519,190417,1190417,10000.0,2025-05-14,1
18520,636880,1636880,10000.0,2025-01-13,1
18521,574429,1574429,10000.0,2025-10-07,1
18522,26796,1026796,10000.0,2025-03-21,1
18523,581152,1581152,10000.0,2025-11-28,1
18524,20345,1020345,10000.0,2025-04-14,1
18525,31437,1031437,10000.0,2025-04-28,1
18526,418506,1418506,10000.0,2025-05-28,1
18527,712892,1712892,10000.0,2025-12-28,1
18528,881463,1881463,10000.0,2025-01-06,1
18529,781973,1781973,10000.0,2025-12-21,1
18530,406572,1406572,10000.0,2025-11-28,1
18531,841491,1841491,10000.0,2025-11-07,1
18532,500277,1500277,10000.0,2025-03-21,1
18533,298632,1298632,10000.0,2025-12-28,1
18534,871420,1871420,10000.0,2025-10-28,1
18535,725484,1725484,10000.0,2025-08-14,1
18536,167762,1167762,10000.0,2025-10-28,1
18537,267937,1267937,10000.0,2025-11-07,1
18538,422109,1422109,10000.0,2025-02-27,1
18539,607712,1607712,10000.0,2025-01-13,1
18540,548387,1548387,10000.0,2025-09-28,1
18541,955984,1955984,10000.0,2025-02-06,1
18542,486081,1486081,10000.0,2025-12-14,1
18543,102234,1102234,10000.0,2025-05-21,1
18544,347339,1347339,10000.0,2025-09-21,1
18545,50326,1050326,10000.0,2025-08-14,1
18546,952516,1952516,10000.0,2025-05-21,1
18547,574333,1574333,10000.0,2025-06-21,1
18548,597503,1597503,10000.0,2025-09-28,1
18549,12526,1012526,10000.0,2025-06-07,1
18550,683615,1683615,10000.0,2025-12-21,1
18551,793875,1793875,10000.0,2025-06-28,1
18552,414284,1414284,10000.0,2025-01-27,1
18553,963589,1963589,10000.0,2025-07-21,1
18554,621607,1621607,10000.0,2025-08-21,1
18555,220730,1220730,10000.0,2025-06-28,1
18556,159486,1159486,10000.0,2025-02-27,1
18557,574293,1574293,10000.0,2025-09-28,1
18558,401839,1401839,10000.0,2025-11-07,1
18559,781256,1781256,10000.0,2025-10-21,1
18560,776422,1776422,10000.0,2025-08-14,1
18561,424871,1424871,10000.0,2025-04-07,1
18562,352375,1352375,10000.0,2025-10-21,1
18563,9838,1009838,10000.0,2025-07-07,1
18564,723612,1723612,10000.0,2025-02-13,1
18565,513039,1513039,10000.0,2025-11-21,1
18566,585031,1585031,10000.0,2025-11-07,1
18567,657169,1657169,10000.0,2025-03-21,1
18568,888271,1888271,10000.0,2025-09-07,1
18569,89460,1089460,10000.0,2025-02-06,1
18570,108075,1108075,10000.0,2025-07-28,1
18571,177792,1177792,10000.0,2025-11-21,1
18572,708978,1708978,10000.0,2025-08-28,1
18573,341258,1341258,10000.0,2025-05-21,1
18574,899392,1899392,10000.0,2025-05-28,1
18575,126816,1126816,10000.0,2025-09-07,1
18576,321220,1321220,10000.0,2025-04-21,1
18577,214837,1214837,10000.0,2025-06-28,1
18578,851995,1851995,10000.0,2025-05-28,1
18579,114804,1114804,10000.0,2025-02-06,1
18580,625590,1625590,10000.0,2025-08-28,1
18581,288843,1288843,10000.0,2025-10-28,1
18582,700007,1700007,10000.0,2025-02-27,1
18583,945863,1945863,10000.0,2025-09-21,1
18584,16145,1016145,10000.0,2025-04-07,1
18585,509988,1509988,10000.0,2025-12-14,1
18586,738007,1738007,10000.0,2025-09-28,1
18587,654626,1654626,10000.0,2025-05-28,1
18588,316745,1316745,10000.0,2025-05-21,1
18589,448078,1448078,10000.0,2025-07-21,1
18590,622066,1622066,10000.0,2025-02-06,1
18591,245964,1245964,10000.0,2025-06-21,1
18592,78823,1078823,10000.0,2025-12-07,1
18593,625748,1625748,10000.0,2025-07-21,1
18594,377861,1377861,10000.0,2025-05-07,1
18595,227181,1227181,10000.0,2025-06-28,1
18596,221166,1221166,10000.0,2025-03-14,1
18597,898371,1898371,10000.0,2025-09-21,1
18598,617827,1617827,10000.0,2025-10-28,1
18599,201465,1201465,10000.0,2025-12-14,1
18600,227378,1227378,10000.0,2025-07-14,1
18601,756399,1756399,10000.0,2025-12-07,1
18602,878296,1878296,10000.0,2025-01-20,1
18603,535924,1535924,10000.0,2025-02-20,1
18604,614651,1614651,10000.0,2025-10-14,1
18605,62166,1062166,10000.0,2025-02-13,1
18606,343285,1343285,10000.0,2025-05-21,1
18607,687285,1687285,10000.0,2025-07-07,1
18608,147971,1147971,10000.0,2025-05-28,1
18609,701680,1701680,10000.0,2025-05-14,1
18610,436065,1436065,10000.0,2025-09-07,1
18611,175523,1175523,10000.0,2025-01-13,1
18612,8390,1008390,10000.0,2025-03-21,1
18613,709578,1709578,10000.0,2025-11-21,1
18614,386392,1386392,10000.0,2025-04-07,1
18615,875811,1875811,10000.0,2025-04-28,1
18616,322508,1322508,10000.0,2025-05-14,1
18617,243619,1243619,10000.0,2025-03-07,1
18618,358624,1358624,10000.0,2025-09-21,1
18619,380141,1380141,10000.0,2025-10-14,1
18620,579473,1579473,10000.0,2025-07-28,1
18621,332763,1332763,10000.0,2025-08-14,1
18622,661477,1661477,10000.0,2025-03-28,1
18623,980975,1980975,10000.0,2025-03-07,1
18624,757263,1757263,10000.0,2025-03-21,1
18625,116557,1116557,10000.0,2025-10-21,1
18626,273382,1273382,10000.0,2025-03-21,1
18627,319337,1319337,10000.0,2025-11-14,1
18628,407992,1407992,10000.0,2025-07-14,1
18629,844382,1844382,10000.0,2025-06-28,1
18630,885855,1885855,10000.0,2025-05-07,1
18631,26202,1026202,10000.0,2025-03-28,1
18632,478579,1478579,10000.0,2025-03-21,1
18633,561792,1561792,10000.0,2025-10-07,1
18634,717194,1717194,10000.0,2025-07-07,1
18635,602431,1602431,10000.0,2025-08-14,1
18636,350972,1350972,10000.0,2025-01-27,1
18637,69710,1069710,10000.0,2025-07-21,1
18638,677740,1677740,10000.0,2025-10-07,1
18639,672353,1672353,10000.0,2025-12-28,1
18640,77335,1077335,10000.0,2025-04-21,1
18641,937954,1937954,10000.0,2025-12-21,1
18642,280701,1280701,10000.0,2025-03-21,1
18643,730866,1730866,10000.0,2025-02-13,1
18644,767816,1767816,10000.0,2025-10-28,1
18645,321615,1321615,10000.0,2025-02-13,1
18646,432956,1432956,10000.0,2025-02-13,1
18647,825004,1825004,10000.0,2025-08-07,1
18648,905872,1905872,10000.0,2025-02-20,1
18649,798354,1798354,10000.0,2025-09-14,1
18650,530888,1530888,10000.0,2025-04-28,1
18651,881792,1881792,10000.0,2025-06-21,1
18652,962981,1962981,10000.0,2025-09-07,1
18653,567363,1567363,10000.0,2025-12-28,1
18654,89297,1089297,10000.0,2025-07-28,1
18655,585892,1585892,10000.0,2025-03-14,1
18656,173793,1173793,10000.0,2025-01-13,1
18657,968105,1968105,10000.0,2025-09-07,1
18658,558535,1558535,10000.0,2025-11-07,1
18659,777818,1777818,10000.0,2025-04-07,1
18660,154275,1154275,10000.0,2025-01-27,1
18661,410937,1410937,10000.0,2025-01-20,1
18662,279733,1279733,10000.0,2025-06-21,1
18663,695600,1695600,10000.0,2025-07-07,1
18664,533366,1533366,10000.0,2025-08-21,1
18665,105632,1105632,10000.0,2025-07-07,1
18666,129593,1129593,10000.0,2025-02-06,1
18667,44777,1044777,10000.0,2025-05-14,1
18668,745407,1745407,10000.0,2025-03-28,1
18669,179338,1179338,10000.0,2025-10-14,1
18670,205108,1205108,10000.0,2025-01-13,1
18671,232061,1232061,10000.0,2025-06-07,1
18672,150817,1150817,10000.0,2025-08-14,1
18673,68661,1068661,10000.0,2025-03-14,1
18674,520996,1520996,10000.0,2025-07-07,1
18675,277732,1277732,10000.0,2025-02-20,1
18676,425004,1425004,10000.0,2025-01-20,1
18677,956758,1956758,10000.0,2025-06-21,1
18678,905031,1905031,10000.0,2025-01-13,1
18679,553297,1553297,10000.0,2025-06-28,1
18680,560026,1560026,10000.0,2025-09-28,1
18681,809188,1809188,10000.0,2025-02-20,1
18682,165735,1165735,10000.0,2025-05-21,1
18683,733876,1733876,10000.0,2025-07-07,1
18684,261032,1261032,10000.0,2025-04-28,1
18685,698799,1698799,10000.0,2025-08-21,1
18686,160852,1160852,10000.0,2025-05-21,1
18687,73943,1073943,10000.0,2025-03-21,1
18688,995367,1995367,10000.0,2025-12-21,1
18689,398893,1398893,10000.0,2025-12-21,1
18690,268867,1268867,10000.0,2025-10-28,1
18691,118447,1118447,10000.0,2025-11-07,1
18692,4491,1004491,10000.0,2025-11-21,1
18693,362467,1362467,10000.0,2025-06-07,1
18694,46512,1046512,10000.0,2025-08-14,1
18695,153526,1153526,10000.0,2025-10-07,1
18696,522478,1522478,10000.0,2025-02-27,1
18697,848021,1848021,10000.0,2025-12-14,1
18698,198316,1198316,10000.0,2025-07-28,1
18699,161960,1161960,10000.0,2025-01-13,1
18700,854029,1854029,10000.0,2025-03-28,1
18701,327957,1327957,10000.0,2025-10-07,1
18702,834684,1834684,10000.0,2025-10-07,1
18703,549346,1549346,10000.0,2025-11-21,1
18704,862965,1862965,10000.0,2025-11-14,1
18705,439568,1439568,10000.0,2025-11-14,1
18706,216808,1216808,10000.0,2025-09-21,1
18707,434935,1434935,10000.0,2025-08-14,1
18708,305342,1305342,10000.0,2025-10-21,1
18709,837550,1837550,10000.0,2025-05-14,1
18710,107889,1107889,10000.0,2025-08-07,1
18711,538620,1538620,10000.0,2025-06-14,1
18712,623757,1623757,10000.0,2025-03-07,1
18713,583008,1583008,10000.0,2025-03-28,1
18714,107209,1107209,10000.0,2025-02-27,1
18715,667707,1667707,10000.0,2025-07-07,1
18716,14049,1014049,10000.0,2025-04-21,1
18717,445727,1445727,10000.0,2025-11-28,1
18718,465328,1465328,10000.0,2025-04-28,1
18719,278723,1278723,10000.0,2025-08-28,1
18720,127093,1127093,10000.0,2025-04-28,1
18721,973055,1973055,10000.0,2025-11-07,1
18722,153123,1153123,10000.0,2025-09-28,1
18723,958952,1958952,10000.0,2025-10-07,1
18724,853528,1853528,10000.0,2025-06-28,1
18725,503805,1503805,10000.0,2025-10-07,1
18726,625271,1625271,10000.0,2025-07-28,1
18727,800348,1800348,10000.0,2025-09-07,1
18728,492589,1492589,10000.0,2025-01-06,1
18729,623571,1623571,10000.0,2025-10-14,1
18730,878846,1878846,10000.0,2025-07-07,1
18731,201265,1201265,10000.0,2025-01-27,1
18732,751766,1751766,10000.0,2025-10-14,1
18733,82303,1082303,10000.0,2025-11-07,1
18734,519979,1519979,10000.0,2025-08-28,1
18735,597163,1597163,10000.0,2025-09-28,1
18736,959493,1959493,10000.0,2025-04-21,1
18737,894153,1894153,10000.0,2025-09-21,1
18738,756895,1756895,10000.0,2025-06-07,1
18739,38444,1038444,10000.0,2025-01-20,1
18740,746511,1746511,10000.0,2025-10-28,1
18741,166564,1166564,10000.0,2025-09-14,1
18742,391260,1391260,10000.0,2025-04-07,1
18743,88701,1088701,10000.0,2025-12-28,1
18744,99968,1099968,10000.0,2025-02-20,1
18745,312614,1312614,10000.0,2025-09-21,1
18746,747255,1747255,10000.0,2025-04-07,1
18747,603501,1603501,10000.0,2025-08-14,1
18748,554075,1554075,10000.0,2025-02-20,1
18749,65021,1065021,10000.0,2025-02-06,1
18750,180879,1180879,10000.0,2025-11-28,1
18751,592619,1592619,10000.0,2025-12-21,1
18752,192663,1192663,10000.0,2025-06-28,1
18753,581904,1581904,10000.0,2025-09-28,1
18754,585117,1585117,10000.0,2025-03-07,1
18755,45316,1045316,10000.0,2025-07-07,1
18756,789455,1789455,10000.0,2025-11-28,1
18757,194356,1194356,10000.0,2025-05-21,1
18758,321978,1321978,10000.0,2025-04-07,1
18759,799856,1799856,10000.0,2025-06-07,1
18760,895536,1895536,10000.0,2025-08-21,1
18761,642912,1642912,10000.0,2025-05-21,1
18762,282051,1282051,10000.0,2025-03-14,1
18763,630710,1630710,10000.0,2025-05-21,1
18764,586582,1586582,10000.0,2025-04-21,1
18765,203646,1203646,10000.0,2025-05-21,1
18766,948957,1948957,10000.0,2025-03-14,1
18767,576498,1576498,10000.0,2025-10-14,1
18768,760660,1760660,10000.0,2025-12-14,1
18769,719106,1719106,10000.0,2025-04-14,1
18770,876932,1876932,10000.0,2025-12-07,1
18771,391716,1391716,10000.0,2025-02-20,1
18772,827143,1827143,10000.0,2025-07-21,1
18773,557402,1557402,10000.0,2025-11-28,1
18774,341763,1341763,10000.0,2025-10-07,1
18775,157408,1157408,10000.0,2025-03-07,1
18776,554375,1554375,10000.0,2025-09-28,1
18777,499476,1499476,10000.0,2025-02-13,1
18778,40053,1040053,10000.0,2025-12-28,1
18779,329046,1329046,10000.0,2025-03-21,1
18780,6928,1006928,10000.0,2025-06-21,1
18781,627390,1627390,10000.0,2025-06-28,1
18782,175844,1175844,10000.0,2025-12-07,1
18783,75305,1075305,10000.0,2025-03-21,1
18784,35515,1035515,10000.0,2025-05-14,1
18785,900667,1900667,10000.0,2025-09-07,1
18786,24659,1024659,10000.0,2025-07-21,1
18787,669487,1669487,10000.0,2025-09-21,1
18788,403890,1403890,10000.0,2025-12-21,1
18789,545514,1545514,10000.0,2025-01-27,1
18790,448881,1448881,10000.0,2025-08-28,1
18791,443865,1443865,10000.0,2025-09-28,1
18792,557237,1557237,10000.0,2025-11-14,1
18793,185262,1185262,10000.0,2025-02-13,1
18794,352823,1352823,10000.0,2025-05-07,1
18795,649076,1649076,10000.0,2025-06-14,1
18796,383633,1383633,10000.0,2025-01-27,1
18797,762938,1762938,10000.0,2025-09-21,1
18798,811540,1811540,10000.0,2025-03-07,1
18799,245005,1245005,10000.0,2025-08-07,1
18800,800700,1800700,10000.0,2025-12-14,1
18801,523044,1523044,10000.0,2025-07-14,1
18802,825627,1825627,10000.0,2025-09-07,1
18803,26591,1026591,10000.0,2025-01-13,1
18804,125984,1125984,10000.0,2025-12-14,1
18805,597340,1597340,10000.0,2025-10-07,1
18806,240660,1240660,10000.0,2025-04-28,1
18807,241575,1241575,10000.0,2025-11-21,1
18808,649392,1649392,10000.0,2025-03-14,1
18809,760550,1760550,10000.0,2025-10-07,1
18810,777989,1777989,10000.0,2025-08-21,1
18811,344260,1344260,10000.0,2025-05-21,1
18812,142405,1142405,10000.0,2025-04-28,1
18813,914594,1914594,10000.0,2025-04-28,1
18814,204008,1204008,10000.0,2025-06-28,1
18815,541528,1541528,10000.0,2025-01-20,1
18816,522964,1522964,10000.0,2025-10-28,1
